M8593;NARDI;UBERTO;3372758415
M8592;CIRILLO;UBERTINO;3434994102
M7260;TESTA;PROGRESSO;3435748567
M8591;SACCO;UBERTINA;3381367177
M7261;VALENTINI;PROMETEO;2417837120
M8590;PROIETTI;UBERTA;3415687260
M7268;BERNARDI;PROTASIO;3497478037
M7269;CAPUTO;PROTASO;2312917560
M8599;VILLANI;UDILLA;2332595757
M7266;D'AMICO;PROSPERINO;3442536462
M8598;PICCOLO;UDILIO;3476360845
M7267;MARTINO;PROSPERO;3423042698
M8597;MOTTA;UDILIA;2441936605
M3715;BRUNI;FRENESIA;3461539642
M3714;POZZI;FREIDO;2362697290
M3717;MANTOVANI;FRERA;2454515472
M3716;VENTURA;FRENIDE;3337404483
M3711;RUGGERI;FREDOLINA;3463489669
M3710;SANTINI;FREDO;2476340082
M3713;BRAMBILLA;FREIDA;3335625609
M3712;PERRONE;FREIA;2319602050
M3719;PIAZZA;FRESIA;2487043692
M3718;PACE;FRESA;3478547194
M3726;LEONARDI;FRIDIANO;2383444473
M3725;FERRANTE;FRIDIANA;3324632047
M3728;NEGRI;FRIDOLINA;2472460084
M3727;SPINELLI;FRIDO;2433785924
M3722;MELONI;FRIDDA;3431910450
M3721;MORO;FRIDA;2453853835
M3724;GIORGI;FRIDIA;2471966150
M3723;SARTORI;FRIDE;3442038374
M3729;MARCHI;FRIDOLINO;3491710827
M3720;FUSCO;FRESINA;2346340660
M7297;GUERRA;QUARTA;2368514339
M7298;POLI;QUARTIERO;3419570199
M7295;BELLINI;QUADRIO;3366049280
M7296;CASTELLI;QUALTIERO;2322418032
M7293;MONTANARI;PURIFICO;3315135646
M7294;BATTAGLIA;PURISSIMA;3371690317
M7291;PIRAS;PUPA;3429592893
M7292;RUGGIERO;PURIFICA;3389184285
M7299;VALENTE;QUARTIGLIA;3379569192
M3704;DONATI;FREDA;2462969801
M3703;VITALI;FREA;2419053735
M3706;FERRO;FREDIANA;3418873324
M3705;CATALANO;FREDESVINDA;2318887743
M3700;FERRETTI;FRAULINA;3325625683
M3702;DE SIMONE;FRAZINO;2365394360
M3701;COSTANTINI;FRAZIA;3396679695
M3708;CALABRESE;FREDINA;2416349552
M3707;MILANI;FREDIANO;3373099572
M3709;OLIVIERI;FREDINO;3428771167
M3759;MELIS;FULGO;2318996452
M2427;RINALDI;ELISABETTA;3481611703
M3758;BERTI;FULGIDO;2312251317
M2428;LEONE;ELISABETTA NUNZIA;2336650221
M2429;D'ANGELO;ELISANNA;3383361348
M2423;CARUSO;ELIOS;3383834798
M3755;PAGANI;FULGERO;2436050888
M3754;BASSI;FULGENZO;3366683105
M2424;MARIANI;ELISA;2476893214
M2425;FERRARA;ELISABELLA;3446120570
M3757;MAGGI;FULGIDA;3447293349
M3756;DE MARCO;FULGHESU;3493776321
M2426;SANTORO;ELISABETH;3464914238
M3751;MELE;FULGENZIA;2382376491
M2420;BARBIERI;ELIO;2443510165
M3750;BASSO;FULDA;2357233787
M3753;AIELLO;FULGENZIO;3453133493
M2421;MORETTI;ELIODORA;3488418494
M2422;FONTANA;ELIODORO;3465610934
M3752;LOCATELLI;FULGENZINA;2424267729
M2438;MARCHETTI;ELISO;2448367030
M1107;MILANI;BALDA;2429777893
M1108;CALABRESE;BALDASARRE;3363704675
M3769;MARCHESE;FURIMMA;2393722431
M2439;MESSINA;ELLA;2484503516
M1109;OLIVIERI;BALDASSARE;2482667669
M3766;GROSSI;FURIA;2336528804
M2434;SERRA;ELISETTA;2447407276
M1103;VITALI;BAINGIA;3357820580
M2435;CONTE;ELISIA;2367836378
M1104;DONATI;BAINGIO;2443244097
M3765;GIANNINI;FULVO;3358951354
M1105;CATALANO;BALBINA;3327142294
M2436;VITALE;ELISIANA;2385985638
M3768;ZANETTI;FURIETTA;3399549522
M2437;DE SANTIS;ELISIO;3446715646
M1106;FERRO;BALBINO;3342783972
M3767;PEPE;FURIANO;2334730910
M3762;D'AMBROSIO;FULVIANA;2314612183
M2430;LONGO;ELISEA;2416559284
M1100;FERRETTI;BACHISIA;3483209480
M2431;GALLI;ELISENA;2477544290
M3761;ROTA;FULVIA;3444954077
M1101;COSTANTINI;BACHISIO;3324083788
M2432;MARTINI;ELISENO;2431967944
M3764;PASTORE;FULVIO;3359481587
M3763;BIANCHINI;FULVIANO;3345766320
M1102;DE SIMONE;BADOGLIO;3332300928
M2433;MARTINELLI;ELISEO;2476909042
M3760;STELLA;FULVA;2438856048
M2405;BIANCHI;ELIANO;3441360891
M3737;FUMAGALLI;FRONDINA;2366869177
M2406;ROMANO;ELIANORA;3473913367
M3736;VIOLA;FROLA;2383083458
M3739;ARENA;FROSINA;3323655956
M2407;COLOMBO;ELIAS;3375610939
M2408;BRUNO;ELIBERTO;2446172555
M3738;MARINELLI;FRONTINO;2465956134
M3733;MOLINARI;FRINE;2427636332
M2401;ROSSI;ELGO;2496235292
M3732;GAROFALO;FRINA;2395444537
M2402;RUSSO;ELHASSANIA;3414364400
M2403;FERRARI;ELIA;2371413589
M3735;VALENTI;FRISIA;2415242202
M2404;ESPOSITO;ELIANA;2368000582
M3734;PINNA;FRINES;2394656508
M2409;RICCI;ELIDA;2432537525
M3731;VOLPE;FRIGERIO;2388299072
M3730;D'ALESSANDRO;FRIEDA;2323995105
M2400;OLIVA;ELGA;3344655950
M3748;ALBERTI;FULCIO;3463369804
M2416;MANCINI;ELINA;3362064825
M2417;GIORDANO;ELINDA;3427431127
M3747;GUIDI;FULCIERI;3341562635
M2418;RIZZO;ELINDO;2311737815
M3749;GRIMALDI;FULCO;2389521746
M2419;LOMBARDI;ELINO;3376938886
M2412;GALLO;ELIDIO;2352645447
M3744;MONACO;FULBERTA;2361860273
M2413;DE LUCA;ELIDO;2372322668
M3743;ORLANDI;FRUTTUOSO;3349022408
M3746;BALDI;FULCERI;3477152771
M2414;CONTI;ELIGIA;2435194388
M3745;CARTA;FULBERTO;3418662240
M2415;COSTA;ELIGIO;2359053388
M3740;ANGELINI;FRUGOLINO;3327205599
M2410;MARINO;ELIDE;2393217424
M3742;PAPA;FRUTTUOSA;3333775553
M2411;GRECO;ELIDIA;3497549322
M3741;LEONI;FRUMENZIO;3488144141
M2467;MARTINO;ELSINO;3411629034
M3799;VILLANI;GALARDO;2343539427
M1136;VIOLA;BARBERINO;2422837427
M2468;BERNARDI;ELSIO;3445815145
M1137;FUMAGALLI;BARDILIO;2368407866
M3798;PICCOLO;GALARDINO;3497054172
M2469;CAPUTO;ELSO;2467292111
M1138;MARINELLI;BARDOMIANO;2464684806
M1139;ARENA;BARNABA;2377839560
M2463;BENEDETTI;ELSA;2359278803
M3795;CAVALLO;GAIO;3421600302
M1132;GAROFALO;BARBARO;2449675291
M1133;MOLINARI;BARBATO;3458514633
M2464;SILVESTRI;ELSE;3442451977
M3794;VENTURI;GAIA;3452621770
M2465;FARINA;ELSIA;3445352289
M3797;MOTTA;GALANTINO;3456384982
M1134;PINNA;BARBERA;3474092321
M2466;D'AMICO;ELSINA;3484061544
M3796;SPINA;GALANTE;2343320908
M1135;VALENTI;BARBERINA;3374482975
M3791;SACCO;GAETANO;3384423176
M3790;PROIETTI;GAETANINO;3451409933
M2460;TESTA;ELOISIA;3422656244
M1130;D'ALESSANDRO;BARBARINA;2445029330
M3793;NARDI;GAGLIARDO;2465602585
M2461;VALENTINI;ELPIDIA;2473893899
M2462;CARBONE;ELPIDIO;2332626479
M3792;CIRILLO;GAGLIANO;2393108610
M1131;VOLPE;BARBARINO;3359283043
M2478;CATTANEO;ELVEZIO;2469500186
M1147;GUIDI;BARTOLOMEO;2353420196
M1148;ALBERTI;BARTOSZ;3327108620
M2479;ROSSETTI;ELVIA;2352922315
M1149;GRIMALDI;BASILE;3365202511
M1143;ORLANDI;BARTOLINA;2497639349
M2474;PELLEGRINO;ELVENZIA;3461839818
M2475;GIULIANI;ELVENZIO;2428250314
M1144;MONACO;BARTOLINO;3334209571
M1145;CARTA;BARTOLO;3498545513
M2476;RIZZI;ELVERINO;2417812613
M1146;BALDI;BARTOLOMEA;2456711371
M2477;DI STEFANO;ELVEZIA;3483193000
M2470;MAZZA;ELVA;3445284714
M1140;ANGELINI;BARSANOFIO;2428474633
M2471;SANNA;ELVANA;3425895437
M2472;FIORE;ELVANO;2486292275
M1141;LEONI;BARSANOFRIO;3383635700
M2473;DE ROSA;ELVEA;2314305554
M1142;PAPA;BARTOLA;2455180834
M2449;AMATO;ELLLIDA;3459391139
M1118;PACE;BALDUCCIO;2329802140
M1119;PIAZZA;BALDUINA;2357015414
M2445;FERRI;ELLERO;3363203001
M1114;POZZI;BALDO;3348961294
M3777;ROSA;GABIRIA;3341692764
M3776;BERNARDINI;GABINO;3384030547
M1115;BRUNI;BALDOINO;2319327572
M2446;PARISI;ELLIA;2382933436
M2447;DE ANGELIS;ELLIANA;3399645670
M3779;MAGNANI;GABRIELE;3392693594
M1116;VENTURA;BALDOVINA;2439046424
M2448;BIANCO;ELLIO;2446894723
M3778;GRILLO;GABRIELA;3492929565
M1117;MANTOVANI;BALDOVINO;3466935352
M3773;DI MARCO;FUSCA;2321875177
M1110;SANTINI;BALDASSARRE;3345494576
M2441;VILLA;ELLENIA;2373808815
M2442;MARINI;ELLENIO;2386720420
M1111;RUGGERI;BALDERICO;2357965383
M3772;TOSI;FURTUNATA;3498631047
M3775;LANDI;FUTURA;3454152863
M2443;LOMBARDO;ELLENO;3484132031
M1112;PERRONE;BALDINA;2365266134
M1113;BRAMBILLA;BALDINO;3376784032
M2444;COPPOLA;ELLERA;3429318565
M3774;VENTURINI;FUSCO;2353365429
M3771;NAPOLITANO;FURNO;3473503248
M2440;GENTILE;ELLENA;3377433610
M3770;MANCA;FURIO;2491790693
M1129;MARCHI;BARBARELLA;3426993938
M1125;FERRANTE;BANDINO;3483937085
M2456;FERRARO;ELMIRENO;2326112125
M3788;PUGLIESE;GAETANELLO;3348079142
M3787;COSTANZO;GAETANELLA;2398367999
M1126;LEONARDI;BANDUCCIO;3314794698
M2457;MONTI;ELMIRO;2437387349
M2458;PALUMBO;ELMO;3495484089
M1127;SPINELLI;BARBARA;3385416339
M3789;CECCARELLI;GAETANINA;2366344735
M2459;GRASSI;ELOISA;2356047255
M1128;NEGRI;BARBARA RENATE;3367520344
M1121;MORO;BALILLA;2345271447
M3784;ROSATI;GABRIO;3367059228
M2452;SALA;ELMERICO;3362500549
M3783;MANCUSO;GABRIELLO;3448130523
M1122;MELONI;BAMBINA;3444442421
M2453;MORELLI;ELMINA;2335853781
M2454;GRASSO;ELMINO;2318580456
M1123;SARTORI;BAMBINO;2357430247
M3786;SERAFINI;GAETANA;3341464043
M3785;AGOSTINI;GADDO;3459576663
M1124;GIORGI;BANDINELLO;2441696437
M2455;PELLEGRINI;ELMIRA;3496310426
M3780;ALBANESE;GABRIELINA;3337557918
M2450;FABBRI;ELLO;2445268909
M3782;GAGLIARDI;GABRIELLE;2325719605
M1120;FUSCO;BALDUINO;2425879247
M2451;GATTI;ELMA;3392461125
M3781;SALERNO;GABRIELLA;2489225064
M1170;MANCA;BAUDOLINA;3483634853
M1171;NAPOLITANO;BAUDOLINO;2312980289
M1176;BERNARDINI;BELARDINA;2441588302
M1177;ROSA;BELARDINO;2395773652
M1178;GRILLO;BELARDO;3412580150
M1179;MAGNANI;BELFIORE;3311829581
M1172;TOSI;BEATA;2359140306
M1173;DI MARCO;BEATE ANNA MARGARETE;2347121465
M1174;VENTURINI;BEATO;3319446673
M1175;LANDI;BEATRICE;3427218545
M1180;ALBANESE;BELISARIA;2478548011
M1181;SALERNO;BELISARIO;2334981956
M1182;GAGLIARDI;BELLA;3375186355
M1187;COSTANZO;BELTRAME;2351640178
M1188;PUGLIESE;BELTRANDO;3318362340
M1189;CECCARELLI;BENE;2387532554
M1183;MANCUSO;BELLINA;3364708558
M1184;ROSATI;BELLINO;2384490943
M1185;AGOSTINI;BELLISARIO;2318968829
M1186;SERAFINI;BELLO;2317380995
M1158;BERTI;BASSANINA;3426906884
M2489;PAGANO;ELVIO;2392756708
M1159;MELIS;BASSANO;3456678786
M2480;ORLANDO;ELVIANA;2334413616
M1154;BASSI;BASILIO;3453030029
M2485;RIVA;ELVINA;3428931188
M1155;PAGANI;BASILIOLA;2424697782
M2486;ROMEO;ELVINIA;2398375494
M1156;DE MARCO;BASILISSA;2498840868
M2487;FRANCO;ELVINIO;2344585688
M1157;MAGGI;BASILLA;2447942367
M2488;SORRENTINO;ELVINO;3336789541
M2481;BASILE;ELVIANO;3362640563
M1150;BASSO;BASILEA;2413337023
M1151;MELE;BASILEO;2414390657
M2482;NERI;ELVIDA;2485631580
M2483;BARONE;ELVIDIA;2397375405
M1152;LOCATELLI;BASILIA;2415915436
M1153;AIELLO;BASILICO;2493563362
M2484;PALMIERI;ELVIDIO;3445943837
M1169;MARCHESE;BATTISTINO;3377633368
M2490;D'AGOSTINO;ELVIRA;3351548995
M2491;PIRAS;ELVIRINA;2391287377
M1160;STELLA;BASSIANO;2322526198
M2496;CASTELLI;ELVISIA;2458647377
M1165;GIANNINI;BASTIANO;3331286840
M1166;GROSSI;BATISTA;3328443537
M2497;GUERRA;ELVISIO;2339802999
M1167;PEPE;BATTISTA;3352002423
M2498;POLI;ELVISO;3413185428
M2499;VALENTE;ELVO;2482720515
M1168;ZANETTI;BATTISTINA;3449550196
M1161;ROTA;BASSO;2319289256
M2492;RUGGIERO;ELVIRIO;3415654155
M1162;D'AMBROSIO;BASTIANA;2388629159
M2493;MONTANARI;ELVIRO;2486379430
M2494;BATTAGLIA;ELVISA;2451428995
M1163;BIANCHINI;BASTIANINA;2449645938
M2495;BELLINI;ELVISE;3489619856
M1164;PASTORE;BASTIANINO;3388206969
M8609;RICCI;UGO;2435402746
M8608;BRUNO;UGHETTO;2346338322
M8607;COLOMBO;UGHETTA;2324641188
M8606;ROMANO;UGGERO;2327909907
M8605;BIANCHI;UGGERI;3342544244
M8604;ESPOSITO;UGA;3346517352
M8603;FERRARI;UDO;2358512156
M8602;RUSSO;UDINO;3479558555
M8601;ROSSI;UDINA;3368817429
M8600;OLIVA;UDILLO;2498846357
M8619;LOMBARDI;ULDERIGO;2451990444
M8618;RIZZO;ULDERIGA;3357614983
M8617;GIORDANO;ULDERICO;2478725181
M8616;MANCINI;ULDERICA;2483567124
M8615;COSTA;ULDARICO;3357626213
M8614;CONTI;UGUCCIONE;3413947926
M8613;DE LUCA;UGONE;2379498089
M8612;GALLO;UGOLINO;2475534616
M8611;GRECO;UGOLINA;2337260587
M8610;MARINO;UGOBERTO;3499509339
M1190;PROIETTI;BENEDETTA;2466321613
M1191;SACCO;BENEDETTINA;2319625858
M1192;CIRILLO;BENEDETTO;3333223295
M1193;NARDI;BENEDIKT GEORG;3469050174
M1198;PICCOLO;BENIAMINA;2334833789
M1199;VILLANI;BENIAMINO;2455932136
M1194;VENTURI;BENEDINO;2348814062
M1195;CAVALLO;BENETTO;3342328199
M1196;SPINA;BENGASINA;3479489951
M1197;MOTTA;BENGASINO;2333064483
M7318;PACE;QUINTIGLIA;3429231941
M8649;AMATO;UNICA;2415276548
M7319;PIAZZA;QUINTIGLIO;2441866765
M8640;GENTILE;UMBERTO;2466711262
M8648;BIANCO;UNA;2317373876
M7316;VENTURA;QUINTALINA;2369266025
M8647;DE ANGELIS;UMILIANO;2412320295
M7317;MANTOVANI;QUINTALINO;3323343670
M8646;PARISI;UMILIANA;2415043795
M7314;POZZI;QUINDALINA;3412844929
M7315;BRUNI;QUINTA;3338160441
M8645;FERRI;UMILE;2352805517
M8644;COPPOLA;UMBRO;2493546961
M7312;PERRONE;QUIDO;2492452136
M7313;BRAMBILLA;QUIETA;2372191356
M8643;LOMBARDO;UMBRIO;3499643274
M8642;MARINI;UMBRIA;2365904155
M7310;SANTINI;QUERRINA;3364550132
M7311;RUGGERI;QUERRINO;2342829873
M8641;VILLA;UMBRA;3453773093
M7329;MARCHI;QUINTILLO;2348417390
M8651;GATTI;URANIA;2479317478
M8650;FABBRI;UNICO;2381791090
M7320;FUSCO;QUINTILIA;3369013686
M8659;GRASSI;URIO;3414184414
M7327;SPINELLI;QUINTILLIA;2445891143
M7328;NEGRI;QUINTILLIO;3488189684
M8658;PALUMBO;URIANO;3467393936
M7325;FERRANTE;QUINTILIO;2386984171
M8657;MONTI;URIANA;3411804614
M8656;FERRARO;URIA;2467948099
M7326;LEONARDI;QUINTILLA;2362087364
M8655;PELLEGRINI;URBANO;3484229805
M7323;SARTORI;QUINTILINA;2318575903
M7324;GIORGI;QUINTILINO;2485090047
M8654;GRASSO;URBANA;2345802726
M8653;MORELLI;URANO;2394279417
M7321;MORO;QUINTILIANA;2327375167
M7322;MELONI;QUINTILIANO;2485846196
M8652;SALA;URANIO;2349114829
M8629;D'ANGELO;ULPIA;2335461449
M8628;LEONE;ULLA;2364964616
M8627;RINALDI;ULIVO;3396151640
M8626;SANTORO;ULIVIO;3491734523
M8625;FERRARA;ULIVIERO;2424936766
M8624;MARIANI;ULIVA;2366552000
M8623;CARUSO;ULISSE;2488357063
M8622;FONTANA;ULISSA;3387816728
M8621;MORETTI;ULIANO;3466906611
M8620;BARBIERI;ULIANA;3428742755
M7309;OLIVIERI;QUERINO;2347928173
M8639;MESSINA;UMBERTINO;3492566874
M7307;MILANI;QUENTALINA;2457688219
M7308;CALABRESE;QUERINA;3351682102
M8638;MARCHETTI;UMBERTINA;3374539702
M7305;CATALANO;QUARTO;2318449278
M8637;DE SANTIS;UMBERTA;3445783266
M7306;FERRO;QUENDALINA;3365612867
M8636;VITALE;ULTIMO;2379386111
M8635;CONTE;ULTIMIO;3428835507
M7303;VITALI;QUARTINA;3375481739
M7304;DONATI;QUARTINO;3464984308
M8634;SERRA;ULTIMINO;2434651318
M7301;COSTANTINI;QUARTILIO;2346564476
M8633;MARTINELLI;ULTIMINA;3386316709
M7302;DE SIMONE;QUARTILLA;3394104633
M8632;MARTINI;ULTIMA;3322993004
M8631;GALLI;ULRICO;2327209962
M7300;FERRETTI;QUARTILIA;2467599361
M8630;LONGO;ULRICA;3492768052
M8442;MARINI;TERMINE;3484819657
M7110;SANTINI;PIERETTA;3479808265
M7111;RUGGERI;PIERETTO;3332182809
M8441;VILLA;TERMINA;2359423279
M8440;GENTILE;TERESO;3389410135
M7118;PACE;PIERLORENZO;2374636453
M8449;AMATO;TERSILLA;3499260763
M7119;PIAZZA;PIERLUCA;2427536740
M8448;BIANCO;TERSILIO;2372302870
M7116;VENTURA;PIERINA;2447022024
M8447;DE ANGELIS;TERSILIA;3495609771
M7117;MANTOVANI;PIERINO;2411343310
M8446;PARISI;TERSIGLIO;2483838635
M7114;POZZI;PIERGIORGIO;3325872807
M7115;BRUNI;PIERGIOVANNI;2481576737
M8445;FERRI;TERSIGLIA;3379480673
M8444;COPPOLA;TERSIA;3428435539
M7112;PERRONE;PIERFRANCESCO;3428032523
M7113;BRAMBILLA;PIERGAETANO;3387145234
M8443;LOMBARDO;TERMINO;3452316210
M8453;MORELLI;TERZA;2423388734
M7121;MORO;PIERMARCO;2363086866
M7122;MELONI;PIERMARIA;2483451575
M8452;SALA;TERTULLIANO;2392229203
M8451;GATTI;TERSINA;3469209696
M8450;FABBRI;TERSILLO;3456052479
M7120;FUSCO;PIERLUIGI;2381749831
M7129;MARCHI;PIERUCCIA;2362789554
M8459;GRASSI;TERZILIA;2476960519
M7127;SPINELLI;PIERPAOLO;3386074772
M7128;NEGRI;PIERSILVIO;3376461256
M8458;PALUMBO;TERZIGLIO;2443973712
M7125;FERRANTE;PIERO;3417167821
M8457;MONTI;TERZIGLIA;2313814337
M8456;FERRARO;TERZIANO;2384712209
M7126;LEONARDI;PIERO ROBERTO;3374985483
M8455;PELLEGRINI;TERZIANA;2385147261
M7123;SARTORI;PIERMARIO;3387853323
M7124;GIORGI;PIERMAURO;3417758957
M8454;GRASSO;TERZIA;2365509153
M8429;D'ANGELO;TERENZIA;2329493645
M8420;BARBIERI;TEODORICA;2375859894
M8428;LEONE;TEOFILO;2365875761
M8427;RINALDI;TEOFILA;2334953794
M8426;SANTORO;TEODOSIO;3351474607
M8425;FERRARA;TEODOSIA;3312424643
M8424;MARIANI;TEODORO;3398109347
M8423;CARUSO;TEODORINO;3421853953
M8422;FONTANA;TEODORINA;3395016254
M8421;MORETTI;TEODORICO;3483809650
M7109;OLIVIERI;PIERCARLO;2391615384
M8431;GALLI;TERENZIO;2358853793
M7100;FERRETTI;PICCARDA;2316596395
M8430;LONGO;TERENZIANO;2466018480
M8439;MESSINA;TERESITA;3495884438
M7107;MILANI;PIERANNA;2416872218
M7108;CALABRESE;PIERANTONIO;3312630318
M8438;MARCHETTI;TERESIO;2494284372
M7105;CATALANO;PIERANGELA;2499070556
M8437;DE SANTIS;TERESINO;2359772145
M7106;FERRO;PIERANGELO;3398199941
M8436;VITALE;TERESINA;2465047343
M8435;CONTE;TERESIANA;3331942949
M7103;VITALI;PIERA;3344284582
M7104;DONATI;PIERANDREA;3445483171
M8434;SERRA;TERESA VITA;3369330743
M7101;COSTANTINI;PICCARDO;3398977238
M8433;MARTINELLI;TERESA;2352962467
M7102;DE SIMONE;PIER ANDREA;3475045205
M8432;MARTINI;TERENZO;3374503398
M7154;BASSI;PINUCCIO;3362993904
M8486;ROMEO;TIMOTEO;3357301102
M7155;PAGANI;PIO;3398991951
M8485;RIVA;TIMOTEA;3454926998
M7152;LOCATELLI;PINOTTO;2447147176
M8484;PALMIERI;TIMEA;2479292078
M7153;AIELLO;PINUCCIA;3393985274
M8483;BARONE;TILLO;2387387251
M7150;BASSO;PINETTO;3335245354
M8482;NERI;TILLA;2483790876
M8481;BASILE;TILIO;3397444741
M7151;MELE;PINO;2339249782
M8480;ORLANDO;TILIA;2486326137
M7158;BERTI;PIRAMO;3439088924
M7159;MELIS;PIRRO;2377723580
M8489;PAGANO;TINDARO;3449266957
M7156;DE MARCO;PIPPA;3478300763
M8488;SORRENTINO;TINDARA;3478917266
M8487;FRANCO;TINA;2451725308
M7157;MAGGI;PIPPO;3423677255
M7165;GIANNINI;PLACIDO;2363194116
M8497;GUERRA;TITO;2472506697
M8496;CASTELLI;TITINO;3437706110
M7166;GROSSI;PLATONE;2392285026
M8495;BELLINI;TITINA;2344722545
M7163;BIANCHINI;PLACIDA;3483678416
M8494;BATTAGLIA;TITA;3379284494
M7164;PASTORE;PLACIDINO;3467186826
M8493;MONTANARI;TISBE;3448824880
M7161;ROTA;PISANO;3419569252
M7162;D'AMBROSIO;PITAGORA;3472829338
M8492;RUGGIERO;TINUCCIO;2432768758
M8491;PIRAS;TINUCCIA;3421451927
M8490;D'AGOSTINO;TINO;2311946029
M7160;STELLA;PISANA;3389524495
M7169;MARCHESE;PLAVA;2324654937
M7167;PEPE;PLAUTILLA;2381282200
M8499;VALENTE;TIZIANA;2387955252
M8498;POLI;TITTINA;2326421868
M7168;ZANETTI;PLAUTO;3327990969
M7132;GAROFALO;PIETRANGELO;3462886823
M8464;SILVESTRI;TERZINO;2411934484
M8463;BENEDETTI;TERZINA;2338891386
M7133;MOLINARI;PIETRANTONIO;2385385861
M8462;CARBONE;TERZILLO;3316752261
M7130;D'ALESSANDRO;PIERUCCIO;2415121122
M8461;VALENTINI;TERZILLA;3424098218
M7131;VOLPE;PIETRA;3495778064
M8460;TESTA;TERZILIO;3445346192
M7138;MARINELLI;PIETROPAOLO;2385525750
M7139;ARENA;PIETRUCCIA;3373948356
M8469;CAPUTO;TESIO;2396860131
M8468;BERNARDI;TESEO;3486635651
M7136;VIOLA;PIETRO;2456101392
M7137;FUMAGALLI;PIETRONILLA;3492120307
M8467;MARTINO;TESEA;2462760126
M8466;D'AMICO;TERZO;2358184086
M7134;PINNA;PIETRINA;2478297838
M8465;FARINA;TERZIO;2338978634
M7135;VALENTI;PIETRINO;2332515934
M8475;GIULIANI;TIBERIO;2445015455
M7143;ORLANDI;PILERIA;2494387062
M7144;MONACO;PILERIO;2479062936
M8474;PELLEGRINO;TIBERINA;2331574520
M8473;DE ROSA;TIBERIA;3371560708
M7141;LEONI;PILADE;3349535860
M8472;FIORE;TIBALDO;3392402605
M7142;PAPA;PILAR;3423539166
M8471;SANNA;TETYANA;2454936448
M7140;ANGELINI;PIETRUCCIO;2494659603
M8470;MAZZA;TESOLINA;2354983772
M7149;GRIMALDI;PINETTA;2496074262
M7147;GUIDI;PINELLA;2321414893
M8479;ROSSETTI;TILDO;2333952861
M7148;ALBERTI;PINELLO;2474856847
M8478;CATTANEO;TILDE;3365710654
M7145;CARTA;PINA;3314721495
M8477;DI STEFANO;TILDA;2339420630
M7146;BALDI;PINDARO;2368100802
M8476;RIZZI;TIBURZIO;2458878565
M4925;FERRANTE;LEONDINO;3448470893
M4924;GIORGI;LEONDINA;2378402639
M4927;SPINELLI;LEONELLA;2384610301
M4926;LEONARDI;LEONE;2356303477
M4921;MORO;LEONARDO;3395501295
M4920;FUSCO;LEONARDINO;3431768981
M4923;SARTORI;LEONCINO;2415787289
M4922;MELONI;LEONCINA;3378293788
M4929;MARCHI;LEONETTA;2378076798
M4928;NEGRI;LEONELLO;2397343784
M7198;PICCOLO;PONZIANO;3412722229
M7199;VILLANI;PONZIO;2419389008
M7196;SPINA;PONZIANA;2452519788
M7197;MOTTA;PONZIANINO;3472266095
M7194;VENTURI;POMPILIO;2329703623
M7195;CAVALLO;POMPONIO;2319866215
M7192;CIRILLO;POMPEO;3446703870
M7193;NARDI;POMPILIA;3392035662
M3605;BIANCHI;FOLCO;3483164546
M4936;VIOLA;LEONIERO;2319673715
M3604;ESPOSITO;FOIS;2317415466
M4935;VALENTI;LEONIDO;2452595653
M3607;COLOMBO;FOLGORA;2321758612
M4938;MARINELLI;LEONILDE;3449707120
M4937;FUMAGALLI;LEONILDA;2386736825
M3606;ROMANO;FOLEMA;2382966601
M4932;GAROFALO;LEONICE;3455196786
M3601;ROSSI;FOGLIA;2344783731
M3600;OLIVA;FOCA;3476440483
M4931;VOLPE;LEONIA;2459787951
M3603;FERRARI;FOGLIANO;2393999066
M4934;PINNA;LEONIDE;3335640986
M4933;MOLINARI;LEONIDA;3374846264
M3602;RUSSO;FOGLIANA;3357023871
M3609;RICCI;FOLGORINA;2411762414
M4939;ARENA;LEONILDO;3387072139
M3608;BRUNO;FOLGORE;3315423311
M4930;D'ALESSANDRO;LEONETTO;2358958367
M4903;VITALI;LENA;3494499942
M4902;DE SIMONE;LEMO;2427988523
M4905;CATALANO;LENINA;2456718333
M4904;DONATI;LENIN;3313488506
M4901;COSTANTINI;LEMMO;3454528118
M4900;FERRETTI;LELMO;3432582985
M7180;ALBANESE;POLICARPIO;3425249189
M4907;MILANI;LENIO;2372103174
M4906;FERRO;LENINO;2436518506
M4909;OLIVIERI;LENUCCIA;3498788353
M4908;CALABRESE;LENO;2472037679
M7176;BERNARDINI;POLDINA;2348202742
M7177;ROSA;POLDINO;2482474468
M7174;VENTURINI;POERIO;2444314245
M7175;LANDI;POLDA;3457385848
M7172;TOSI;PLINIO;2327920612
M7173;DI MARCO;PLUTARCO;2452689166
M7170;MANCA;PLAVO;2356705281
M7171;NAPOLITANO;PLINIA;2475008100
M7178;GRILLO;POLDO;2461480684
M7179;MAGNANI;POLIBIO;2454846016
M4914;POZZI;LEOLUCHINA;3346556771
M4913;BRAMBILLA;LEOLUCA;3315937405
M4916;VENTURA;LEONALDO;3439080219
M4915;BRUNI;LEONA;2437710635
M4910;SANTINI;LEO;2487405586
M4912;PERRONE;LEOCADIO;2464614144
M4911;RUGGERI;LEOCADIA;2428026207
M7190;PROIETTI;POLONIO;2488343932
M7191;SACCO;POMPEA;3392079243
M4918;PACE;LEONARDANTONIO;2464120459
M4917;MANTOVANI;LEONARDA;3493665094
M4919;PIAZZA;LEONARDINA;2314099987
